,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
102,2018-04-15,12.0,3185.808132147478,0.0,0.9083333333333333,0.6733333333333333,24995.55240788889,0.0,131639.46128395927,2462.8725780488317,856.5581131940643,1700.4446931051627,3018.178247912028,656871.9447768272,667636.6108956477,677638.0766305164
103,2018-04-30,15.5,3166.6109855282275,0.0,0.9087500000000001,0.6775,24990.22812375,0.0,131679.84938196396,3126.222887523517,1282.1935856045827,2496.819312837527,4405.09055660754,657588.7961607717,668306.4025683388,678437.5620231715
104,2018-05-15,21.666666666666668,3147.413922048392,0.0,0.9091666666666667,0.6816666666666666,24984.90383961111,0.0,130532.28034741443,4294.9829565979635,1804.5049212328922,3509.2327779388615,6165.191091880276,657166.882643068,667944.5837124435,678210.8644330725
105,2018-05-31,24.333333333333332,3128.2169466994765,0.0,0.9095833333333334,0.6858333333333333,24979.57955547222,0.0,128860.10457791615,4800.392716197723,2528.849238754505,4951.889400543387,8757.362233028427,654755.216621705,666120.911258604,676668.8394247962
106,2018-06-15,23.833333333333332,3109.020064473014,0.0,0.91,0.69,24974.25527133333,0.0,127263.49625611643,4705.628386272768,2373.9009711932727,4632.928401658477,8322.009337537762,652902.8030771845,664597.0029214165,675466.2670797261
107,2018-06-30,20.666666666666668,3093.533385517608,0.0,0.9104166666666667,0.6929166666666666,24978.238604694445,0.0,126251.57534488605,4105.454296748053,2071.791144767714,4091.3793475141333,7301.703252932668,651743.3826258593,663599.15695942,674577.4096266228
108,2018-07-15,16.333333333333332,3078.036144154757,0.0,0.9108333333333334,0.6958333333333333,24982.221938055554,0.0,126045.44805164228,3284.163437398442,1710.142049577175,3417.492896401308,6123.938746286772,651084.4722265622,663259.7002071732,674453.3323377679
109,2018-07-31,15.166666666666666,3062.5283377704077,0.0,0.91125,0.69875,24986.205271416664,0.0,126044.92972183914,3063.0466675735465,1780.1281667484577,3498.8768504291274,6126.1008736577505,650581.0569060158,662823.3516945156,674166.9606049953
110,2018-08-15,11.333333333333334,3047.009963750495,0.0,0.9116666666666667,0.7016666666666667,24990.188604777777,0.0,126755.41954744072,2336.520138148892,1659.2784496112763,3252.3323862158672,5848.1105259524065,650225.0983434637,662618.0292720491,674259.7591663821
111,2018-08-31,8.666666666666666,3031.481019480956,0.0,0.9120833333333334,0.7045833333333333,24994.17193813889,0.0,127955.79018837254,1831.1103785491312,1181.7674908971346,2338.7092990452247,4210.666338466169,650821.5172618707,663310.8009924882,674921.7977521637
