,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
208,2020-09-15,32.0,9897.090313805165,0.0,0.8825000000000001,0.54,48102.504562844086,0.0,-924857.2413786391,17193.185053153346,3759.8695521378145,7744.120730733517,14060.86488515539,714944.411689615,751239.6252287049,786253.0166420445
209,2020-09-30,31.5,9868.39393797602,0.0,0.8829166666666667,0.5416666666666666,48050.60955800862,0.0,-931921.5145384658,16932.66709780254,4431.873693584511,8884.32633196652,16089.590545132585,715324.4221136696,752223.6928347152,787734.40207147
210,2020-10-15,27.666666666666668,9839.668042289557,0.0,0.8833333333333333,0.5433333333333333,47998.38069409541,0.0,-937017.2092696227,14935.362773446343,4360.438144228422,8756.458469988123,15800.036613644499,716436.2337959659,753306.9024070232,788987.7312158647
211,2020-10-31,24.333333333333332,9810.912618957682,0.0,0.88375,0.545,47945.816097532974,0.0,-940404.8730551058,13198.576404440952,3790.608525333995,7711.101865268434,13955.409996573697,718414.584612432,755406.7131607049,791012.7786032866
212,2020-11-15,19.333333333333332,9782.127660192275,0.0,0.8841666666666667,0.5466666666666666,47892.913880990316,0.0,-941216.1422458462,10593.39685093287,3357.5823482308606,6895.220339160356,12519.991459648532,721136.5013378245,758293.6204817407,794228.0833065186
213,2020-11-30,17.666666666666668,9753.313158205197,0.0,0.8845833333333334,0.5483333333333333,47839.67214325053,0.0,-941187.8327540713,9725.003666430177,2684.965612406315,5494.978382125157,9849.775120816426,725666.1320095037,762551.9552578167,798058.9702346424
214,2020-12-15,11.166666666666666,9724.469105208349,0.0,0.885,0.55,47786.08896908279,0.0,-937801.6338957328,6338.270246869668,2697.757987440924,5399.358839653225,9800.434450194289,729838.2094213311,766877.0655233766,802254.7459280726
215,2020-12-31,6.333333333333333,9695.595493413593,0.0,0.8854166666666666,0.5516666666666666,47732.16242911307,0.0,-931925.9684141307,3819.9300118118545,1712.3375815091335,3450.9873676941625,6277.399591543787,736257.0708247684,773121.6736490924,808354.3076541485
216,2021-01-15,5.0,9666.692315032802,0.0,0.8858333333333334,0.5533333333333333,47677.89057969323,0.0,-925384.4915633078,3125.2154642096993,1391.3803935724961,2815.1221900467003,5140.614541479862,743050.0630065238,779973.2437740779,815124.1118372404
217,2021-01-31,8.5,9637.75956227787,0.0,0.88625,0.5549999999999999,47623.27146276898,0.0,-920695.5731526954,4948.841151665358,1145.0896746724213,2294.4043700238412,4177.1789464346475,750720.1288047133,787316.5989663345,822315.9598744714
218,2021-02-15,9.5,9608.797227360676,0.0,0.8866666666666667,0.5566666666666666,47568.30310574593,0.0,-916556.6529877016,5469.877062366973,1731.3811419065457,3474.4603264320053,6245.0916563182545,757060.3228780108,793450.9358672608,828285.203172451
219,2021-02-28,7.0,9579.80530249308,0.0,0.8870833333333333,0.5583333333333333,47512.98352135441,0.0,-911144.1349708214,4167.2872856129325,1603.004723113246,3244.5961740631765,5881.934423703603,763626.017600821,799786.144995693,834306.6810064472
220,2021-03-15,3.6666666666666665,9550.783779886971,0.0,0.8875,0.5599999999999999,47457.310707512894,0.0,-904023.852107542,2430.500916607544,1233.2567826989186,2475.2535981697106,4501.242013168948,770858.0398874533,806861.6751774121,841541.9915859669
221,2021-03-31,2.8333333333333335,9521.732651754228,0.0,0.8879166666666667,0.5616666666666666,47401.282647189706,0.0,-896498.4237801442,1996.304324356197,757.1928120714111,1541.1285166646364,2812.0741177801883,778713.4549860272,814842.2793124992,849327.7556770651
222,2021-04-15,3.6666666666666665,9492.651910306731,0.0,0.8883333333333333,0.5633333333333332,47344.897308263,0.0,-889436.2727864448,2430.500916607544,594.3205867532187,1199.6581707999019,2172.123683951552,787092.9275385885,823135.2730520061,857649.2999617076
223,2021-04-30,5.333333333333333,9463.541547756351,0.0,0.88875,0.565,47288.152643379646,0.0,-883271.625339799,3298.894101110238,728.1806018487425,1463.1410824806946,2654.7512272299296,795246.0654370359,831135.6735172806,865557.5140159092
224,2021-05-15,7.833333333333333,9434.401556314968,0.0,0.8891666666666667,0.5666666666666667,47231.04658981211,0.0,-878438.7076613482,4601.483877864279,874.90583864159,1755.470494363953,3163.0031267511763,802894.2146000637,838814.6045792294,873298.3978876054
225,2021-05-31,8.666666666666666,9405.231928194475,0.0,0.8895833333333334,0.5683333333333332,47173.577069313986,0.0,-874069.1562032693,5035.680470115626,1320.8032620687782,2665.370178803339,4830.138221276333,809927.2293117333,845554.4663286279,879904.071650766
226,2021-06-15,32.166666666666664,9376.032655606725,0.0,0.89,0.57,47115.7419879735,0.0,-881973.147919266,17280.024371603613,1797.377935895084,3596.3384595277466,6519.95530605643,815924.8731783004,851334.160524703,885556.0331217458
227,2021-06-30,54.833333333333336,9376.032655606725,0.0,0.8904166666666666,0.5695833333333333,47204.69556000867,0.0,-901687.2869444997,29090.17168084026,5711.303908636732,11675.551042216455,21058.598610612353,813450.9772845814,849034.6421380911,883703.786396338
228,2021-07-15,52.333333333333336,9376.032655606725,0.0,0.8908333333333334,0.5691666666666666,47293.98565249296,0.0,-920098.8361929789,27787.58190408622,8449.915773589042,17382.699581927467,31422.10072210355,804012.1304873904,841027.975211771,876609.3160942576
229,2021-07-31,27.166666666666668,9376.032655606725,0.0,0.89125,0.56875,47383.61417868212,0.0,-925397.6483554681,14674.844818095533,7334.054330575315,14833.588817649928,26716.995725808752,798366.1300591169,835570.4190497316,872342.1356561646
230,2021-08-15,2.1666666666666665,9376.032655606725,0.0,0.8916666666666667,0.5683333333333334,47473.583066363186,0.0,-917670.5627504165,1648.947050555119,3457.3894635177753,6921.810105939814,12334.467791743293,800670.6300258003,838024.6415993959,874825.8368638487
231,2021-08-31,2.3333333333333335,9376.032655606725,0.0,0.8920833333333333,0.5679166666666666,47563.894257992266,0.0,-910030.3164638152,1735.7863690053887,562.6356307486301,1136.2963037265365,2074.5139771116656,808747.479032129,846264.3779512763,883020.1857343166
232,2021-09-15,2.0,9376.032655606725,0.0,0.8925000000000001,0.5675,47654.54971083472,0.0,-902216.3915403129,1562.1077321048497,572.9317126731197,1130.1062339532925,2042.6800526675183,817089.6047640328,854510.3043729279,891188.1420052832
233,2021-09-30,1.5,9376.032655606725,0.0,0.8929166666666667,0.5670833333333333,47745.55139710618,0.0,-894141.9486614605,1301.5897767540414,508.3892713931915,1034.3423618114866,1867.283481102476,825455.652644957,862851.9946667242,899619.0149525024
234,2021-10-15,1.0,9376.032655606725,0.0,0.8933333333333333,0.5666666666666667,47836.901304115956,0.0,-885806.9878272568,1041.0718214032331,431.973116638082,877.3248064657201,1564.4285857917655,833946.4726894121,871350.7025158623,908086.7093259706
235,2021-10-31,1.0,9376.032655606725,0.0,0.89375,0.56625,47928.60143441139,0.0,-877472.0269930536,1041.0718214032331,357.0492175464055,710.1060003449054,1290.429891666419,842586.5800816793,880016.6291711298,916632.5999104868
