,index,cases,adj_births,target_pop,mcv1,mcv2,births,sia,Z_t,I_t,low_I,mid_I,high_I,low_S,mid_S,high_S
57,2016-05-31,11.333333333333334,18332.657435724985,0.11684112345585723,0.37375,0.0,27625.025331663193,0.1167242820140113,-115364.51844770159,2647.309356734458,1263.7114824731866,2748.7907297662664,5209.39801532568,2180094.996064602,2244691.9427002454,2297465.740009496
58,2016-06-15,12.0,18434.783445330002,0.0,0.37,0.0,27638.35599,0.0,-370582.1648495828,2790.4612138552393,1158.5635640615506,2510.4689792623635,4735.952400972903,1939594.751345971,1996747.4476393699,2043393.5375267044
59,2016-06-30,11.5,18449.48176786019,0.0,0.37,0.0,27660.3924555625,0.0,-354815.7804027372,2683.0973210146535,1145.5924788392676,2523.1522271523027,4737.343675494826,1955726.949811672,2012673.7771800824,2059228.3930544197
60,2016-07-15,8.833333333333334,18464.180090390375,0.0,0.37,0.0,27682.428921125,0.0,-338462.0902048785,2110.4898925315274,937.1949093044836,2009.2506478657617,3810.331043292891,1972023.3737766428,2029128.70662261,2075556.301936991
61,2016-07-31,6.666666666666667,18478.878412920563,0.0,0.37,0.0,27704.4653866875,0.0,-321628.45814884687,1645.2463568889875,868.0478721093482,1839.1951146643805,3463.621066128317,1988813.8040164714,2045768.3899208596,2092137.1662580671
62,2016-08-15,3.1666666666666665,18493.57673545075,0.0,0.37,0.0,27726.501852250003,0.0,-304028.580520401,893.6991070048844,821.3002821044806,1783.1143153582223,3342.576455987354,2005681.1063458216,2062478.8523409562,2108872.1089848527
63,2016-08-31,1.8333333333333333,18508.27505798094,0.0,0.37,0.0,27748.5383178125,0.0,-286127.7008551832,607.3953927633213,485.8776240574572,1066.9636353595142,2026.4178161399734,2023273.3939783163,2079920.1637635853,2126310.8907235656
64,2016-09-15,1.0,18522.97338051113,0.0,0.37,0.0,27770.574783375003,0.0,-268033.1830460343,428.45557136234453,335.2765859580754,736.4609984509411,1380.2903034228448,2040898.3350021278,2097706.676145643,2144076.350103268
65,2016-09-30,1.5,18537.671703041313,0.0,0.37,0.0,27792.6112489375,0.0,-250031.33080719598,535.8194642029307,243.92099443870043,521.5362668622055,971.979010722774,2058926.2840719004,2115722.811581808,2162085.3925948082
66,2016-10-15,3.3333333333333335,18552.3700255715,0.0,0.37,0.0,27814.647714500003,0.0,-232408.4478529098,929.48707128508,323.6120778772087,692.6636876461724,1307.0048789969494,2076925.5802123172,2133582.5179197467,2179890.036563283
67,2016-10-31,4.666666666666667,18567.068348101693,0.0,0.37,0.0,27836.684180062504,0.0,-215057.17029033485,1215.7907855266428,506.86411313533114,1097.3327699738027,2080.178039072357,2094298.7165296895,2151052.2534978613,2197423.4656423666
